Paso_Tiempo,Vehiculos_Activos,Cola_Actual,Velocidad_Min,Velocidad_Max,Velocidad_Promedio,TiempoEspera_Promedio,TiempoPerdido_Promedio,Arrival_Rate
182.0,3,0,4.4226174268405885,11.696473926583574,7.16495640472611,0.0,2.116556275742805,2
183.0,3,0,6.964408257859759,11.96424695399896,8.780579556143932,0.0,2.465773199804596,2
184.0,3,0,9.483670269255526,11.580696015081637,10.259622761878274,0.0,2.7091960212018873,2
185.0,3,0,11.385419150115922,12.408738398736611,11.763900912032552,0.0,2.8430764071173455,2
186.0,3,0,11.874529438720353,12.973211541748606,12.542379718583788,0.0,2.9218033533832917,0
187.0,3,0,12.1795782850108,13.401189086586237,12.928833790549788,0.0,2.9722412003880567,0
188.0,3,0,12.954359552518733,13.523798722052016,13.184161439731497,0.0,3.003074134027751,0
189.0,3,0,12.06199074995079,13.765233104792424,13.10177782488313,0.0,3.041257552962593,0
190.0,3,0,12.07750981887643,13.815913808043115,13.119458121906746,0.0,3.078144250328163,0
191.0,3,0,12.194450450873271,13.798929083021358,13.155537091738324,0.0,3.112248781576866,0
192.0,3,0,12.834872479178012,13.296413060720079,12.998105368537608,0.0,3.1566127422947123,0
193.0,3,0,12.2906589612116,13.210386682045646,12.829605403549749,0.0,3.2140121138576596,0
194.0,3,0,12.434173066029325,12.45456844647415,12.443501666730981,0.0,3.2989476738314387,0
195.0,3,0,12.310137402311236,13.149711140058935,12.840500125738572,0.0,3.355532178243173,0
196.0,4,1,0.0,13.213554486492649,9.369984280113897,0.0,2.578597338374505,1
197.0,4,0,2.4221489086048678,12.988756507262588,9.939411104278008,0.0,2.8496811815946317,1
198.0,4,0,4.1352562276879326,13.868710576882586,11.07556521863404,0.0,3.037678787895501,1
199.0,4,0,6.775878145010211,13.16268814119976,11.396138034032958,0.0,3.202763622197676,1
200.0,4,0,8.853736015269533,12.580176415480674,11.596099895890404,0.0,3.3535985064846923,1
201.0,4,0,10.515429850202054,12.677344650938176,11.850011479021816,0.0,3.487085188895584,1
202.0,4,0,12.537194632038743,13.108209540345706,12.836030976904624,0.0,3.5486291715197997,0
203.0,4,0,12.091144851104625,13.222408080217429,12.932367905182366,0.0,3.6037761312567533,0
204.0,5,1,0.0,13.05503944538068,9.848288579168461,0.0,2.9627892500101694,1
205.0,5,0,1.9504997609648853,13.390385874756612,8.99903668208021,0.0,3.2967340796312508,1
206.0,5,0,2.97678060464124,13.596682467940264,7.578758870972983,0.0,3.637148615639996,1
207.0,4,0,0.10034258001423102,13.047308313869872,6.0830467633161325,0.0,3.8434215181835807,1
208.0,4,1,0.04113681676435992,12.455124151986093,6.779337095430403,0.25,4.322088194028657,1
209.0,5,2,0.0,12.864697385090404,6.358258272698203,0.4,3.766369599296879,2
210.0,5,1,0.005961354800522829,12.519899591547437,7.557457342388875,0.6,4.174572066205651,1
211.0,5,1,0.0029978414618395295,13.668099575303495,8.560229575789403,0.8,4.505081421709994,1
212.0,5,1,0.0003303090013610582,13.64757484078873,8.939252744580546,1.0,4.801575251677765,1
213.0,5,1,0.0,13.766008272278123,9.357033829982393,1.2,5.061651574930712,1
214.0,5,1,0.0,13.113938328786753,9.41167963854208,1.4,5.313929818127202,1
215.0,5,1,0.0,13.795342746400275,9.62753525395117,1.6,5.55108900989236,0
216.0,5,1,0.0,13.822287019551732,9.623834808153877,1.8,5.787639497636574,0
217.0,5,1,0.0,13.864558661566116,9.706965592384183,2.0,6.01984004788853,0
218.0,5,1,0.0,13.506105168466457,9.708649062390283,2.2,6.248068202773178,0
219.0,5,1,0.0,13.562665256066248,9.652178170952789,2.4,6.483098416079043,0
220.0,5,1,0.0,12.872160631674342,9.451781719901442,2.6,6.731697359083233,0
221.0,5,1,0.0,13.378172161150724,9.610533121993608,2.8,6.97014964259679,0
222.0,5,1,0.0,13.350178873958066,9.562149715131923,3.0,7.2110053169534485,0
223.0,5,1,0.0,13.831780868093484,9.461753838804395,3.2,7.461542047574406,0
224.0,5,1,0.0,13.183797045471147,9.59971848836805,3.4,7.6996930884437775,0
225.0,5,1,0.0,13.770723179075867,9.468148187307486,3.6,7.949383622309126,0
226.0,5,0,1.7431761792395264,13.580102967424319,9.897686046764099,0.0,8.167533558004267,0
227.0,5,0,3.998282818472944,13.670583632984199,10.414620442489937,0.0,8.348797850432295,0
228.0,5,0,6.950862474390306,13.419673487055116,11.13827651361174,0.0,8.47491997977988,0
229.0,5,0,8.94388921209611,13.811499056848698,11.650027290789254,0.0,8.565631612414036,0
230.0,5,0,10.779074538499117,13.710609649284743,11.960990219490446,0.0,8.633627280273515,0
231.0,4,0,10.195588278848827,12.63688107309863,11.530298416731917,0.0,9.267538288107115,0
232.0,4,0,10.63871620936241,13.893034948245623,12.299775667415037,0.0,9.293409387342379,0
